name,age,is_alive,score
SEyzqUt,79,True,40.28
drkpiuO,61,False,4.52
msZrske,59,True,71.19
zYPQQiB,7,True,15.74
VlwaDAG,,False,18.0
srdmQgD,66,False,89.06
,5,False,41.84
yNkJlfR,99,False,15.84
XqAnoam,29,True,16.07
FvwHDOs,8,False,18.05
vzUoEFS,84,True,58.73
VvDvmCD,83,False,29.47
WbduiKH,59,True,58.87
HGuyUGm,32,True,98.54
xfZKQSG,38,False,1.03
tsaGHFL,95,True,73.44
TzQMLAZ,75,True,37.56
RANywLu,45,False,41.83
tOSmoGL,94,True,8.85
DwEFbOP,6,True,92.5
lGJzFxx,8,False,61.18
VlQaMJe,51,False,6.48
YetIpSZ,34,False,82.98
LQZnaMH,29,False,2.28
qdpnZFH,3,True,56.52
sWsVZbV,1,False,45.29
yBCPdln,7,False,48.4
QMxXsVn,89,False,9.33
hfguYVo,57,False,25.69
LXvbnUk,82,True,47.62
PvOKvcR,72,True,98.02
fBjYsTq,63,True,28.26
YmGAtNO,58,False,40.4
sOlmHxI,12,False,15.47
HrQtfHl,33,True,37.76
QECnWXv,100,False,98.45
IPGzwZq,86,True,47.01
pvpkuBc,50,True,78.14
UwgPcjE,52,False,54.75
IfhrGOR,,True,71.47
zgpCWOp,49,True,70.95
qNIiOnM,84,False,42.98
IeNlCKl,,False,9.94
siVCQgb,45,True,20.06
YzKcjDi,98,True,74.72
GHOZOCG,40,False,89.96
ZlwSJvy,28,False,73.98
LEssgNZ,17,False,20.52
OaLFSQO,15,True,79.11
BHslMvY,33,True,11.53
BcKLOFi,43,False,16.14
,59,True,59.11
XKmNpWv,75,False,92.12
MdPsEUt,79,False,43.73
cypPjCu,7,False,37.62
QtulQJx,20,False,56.4
,,False,90.31
vURffEB,5,,34.7
PybglMT,19,True,14.22
ygaDFHt,,True,59.43
uMEXRWq,64,True,
NJjhsbu,,False,25.7
yQPvHnr,16,True,63.87
sKuKbWq,88,False,36.94
hAUCfFe,42,False,23.96
eUMVVDr,,False,95.0
wUHcdQS,15,False,58.14
XTkmzBs,25,False,76.83
bJvZQHs,64,False,6.93
aLScSwl,45,True,36.16
dnFkWjm,60,False,9.73
sIruCwx,79,,72.57
jJYqYKX,62,False,87.57
jMmeNme,45,True,68.66
yedjele,14,False,56.93
fyRiFJo,55,False,71.78
TXadGvp,34,True,58.13
XDRyAdB,64,True,
WquOmNS,59,False,45.09
AyHjHVD,48,True,83.17
ypIKXGH,93,False,11.47
dvzOaBa,75,False,55.43
ZzcyYLh,19,True,89.9
SPhdBOa,19,False,49.8
RtJzkbU,97,False,27.7
hQWkXQS,33,False,
riKxWkJ,76,False,86.1
ZFiCNZL,19,True,52.47
pFsOyBo,70,True,15.04
UJpKOWE,99,True,49.96
dDKxQXE,27,False,71.89
fsiulqQ,10,,64.26
fmTPcJo,9,False,70.44
pFYAdre,17,False,57.68
FQJbBxo,68,True,63.37
koDkBIb,37,False,3.57
hNbVqwl,40,True,97.18
pLEvENa,10,False,34.11
BNOhJEy,28,True,57.44
XaYEINQ,43,False,79.1
CUeXxLL,78,True,7.65
AXwBNtd,35,True,43.76
mpXjjiq,47,True,4.88
ScMvyLU,22,False,9.77
aWsodhI,60,,41.94
mqDiOFF,50,False,35.14
tyAosBf,42,True,46.63
RfFVFNI,79,True,34.34
,43,False,37.36
ntRIhFt,9,True,38.03
cRuTjWZ,33,True,89.75
KbFGuwD,83,,54.19
HTOEvqb,36,True,36.44
KXpxCXA,77,True,18.46
KsQfCxd,6,False,
BcogZVw,58,False,63.41
lmZsDXD,76,True,60.51
igOBjSN,,True,88.9
akYpgfF,59,True,53.85
cthExLv,5,True,88.22
lmGmufN,17,True,48.75
raymvlU,95,False,71.47
JMrpFPX,54,False,29.96
IquyIvP,10,False,86.07
ZRhILfa,13,True,9.97
NveAYcH,39,True,
krXBTrV,55,False,34.6
TPJELFf,94,True,98.05
eIADAlt,56,True,58.49
tpcOaZd,98,True,94.86
,35,True,58.62
WsTRtZZ,61,False,37.46
uEcrVum,57,False,73.25
SifouUg,17,True,7.82
RYsoFZq,,False,63.58
qSehSQT,100,True,31.44
KiCWmgZ,29,True,9.72
KHdWMCm,78,False,29.22
ckRBCkQ,86,False,67.51
dhanTCh,23,True,39.96
rQNOoAv,89,True,10.28
GTaeFIw,37,False,64.27
yaFRQuC,97,,98.87
GTOdxUp,12,False,98.77
RogvRuK,71,False,51.99
YAWhILc,38,False,80.57
uSjKVus,54,True,14.83
ylfAPnF,34,True,65.16
uYlhBzS,61,False,77.52
fmULGJL,95,True,17.47
QNNQVZp,30,False,30.09
mLLEiJL,,False,56.8
PvmQhwI,,False,44.61
jSkMrxk,96,True,66.06
UzHKNrT,26,False,63.37
UEWqyeb,40,False,41.47
PLoXArb,36,False,21.92
Ixvnauz,99,False,74.45
RBSRzkZ,45,True,2.97
QKqmYRn,63,False,82.58
YGUUSeO,28,True,69.95
kCxGIrv,79,True,25.83
dxfnJoq,42,True,30.31
XEdBiro,84,False,
VDzgMFQ,67,True,41.65
gEPWDAh,3,False,69.07
XCZVxYT,5,False,27.02
QQizwEr,89,False,42.3
mPPuTjK,36,False,10.27
FuuHjIW,75,True,38.68
zWJXWsZ,66,False,69.05
QkGvXJS,85,True,27.69
yxetPjp,,False,85.74
DDLVapE,55,False,36.34
DhzGgXT,33,False,99.21
lBMeBeM,10,False,88.39
lrdUhNJ,21,False,73.31
OQjjXEc,83,False,42.06
TLLeulp,58,,62.68
OAmZuok,86,True,32.31
ThfwLSM,61,True,54.93
JYyZvIO,92,True,28.56
NUFLiGA,81,True,54.57
sxTIsXJ,,False,69.2
weIUuHq,73,True,67.5
GSasLoM,82,True,42.88
xhIzdiq,30,True,
MxLvhDG,75,True,43.12
GcnyVGX,59,False,50.63
BNtnoVK,24,False,75.27
PCXUcFc,97,True,88.14
jNwhPby,45,False,37.82
iEkslIT,28,False,85.16
wGlBsiv,63,False,95.01
RxHOSns,24,True,23.64
saQmtZi,40,True,94.62
pSacfhD,22,True,49.18
iKDMhQF,21,True,8.33
CbTQplI,44,True,12.21
yjywdwB,18,False,69.89
CpXgyAn,83,False,12.26
qKlZseq,99,True,39.25
MNMltsf,24,True,61.41
vxoaFnz,34,True,58.81
,29,False,22.25
nJICfFA,89,True,96.79
EBWcrZH,94,False,59.81
fANjDqp,92,True,12.19
KWGtdyS,29,False,19.44
OQrEcfV,79,True,45.05
posXhEu,57,,50.78
FpFkiWc,80,True,89.5
tdbtXky,40,True,46.75
vwIQZuA,18,True,62.82
GCLRMLB,45,True,50.4
tONGVTm,68,False,2.28
eBTOMJK,55,True,50.19
MMztBot,40,True,25.21
xsRXmbx,63,False,22.89
BFurtTz,24,False,76.84
QIHYkpt,66,False,83.92
akhEuyh,60,False,94.82
AqtqjBI,38,False,67.93
cvOiDDU,39,False,89.38
SjBRoiB,68,True,67.34
aazLXoY,59,True,67.84
FPtUSkd,40,True,49.23
vVYmzmu,35,False,91.82
FBwaCoI,85,True,63.35
pAhKWyC,68,False,8.89
qwKcJqQ,80,False,97.32
ZLMWFdI,28,True,90.05
IgzrjrB,87,True,7.94
cAMPBfX,56,True,7.56
agDbiRb,68,False,21.97
NpopSEF,88,False,90.63
uktUccy,38,True,
AUJlkwz,83,,49.7
AxyQoBy,1,False,41.6
JWrUcbU,98,True,56.48
TzZvxan,2,True,26.26
IgmVPdQ,25,True,81.88
RkHqCqj,100,True,54.49
HyjZddQ,78,True,3.14
,83,True,83.24
fucGLlO,36,True,
GYEODGj,38,True,8.65
uELdYog,39,False,16.97
vNNKCJt,94,False,7.04
,49,False,5.74
PPBrgCZ,31,True,63.93
FlNXxlZ,86,True,30.62
NemqLHu,66,False,94.26
QlnhlGQ,73,False,92.58
OSduFir,92,False,39.64
MVuBAqN,79,True,44.45
,55,True,35.1
mtMHfcP,22,,29.54
okbLwyG,74,True,11.18
fsuUJmK,68,True,7.1
kZXfxtS,87,False,41.24
QtLuVbx,54,True,14.44
ezUzxke,76,True,18.32
RmVMPAc,76,,
YNywWaB,88,False,15.7
,63,False,11.62
AstOncS,65,False,68.41
WwEESsH,17,True,99.55
yytNrVk,78,False,59.93
BbvJYRb,42,True,48.1
eSMVTdi,78,True,17.18
UJKbbOI,54,False,87.15
XUDWJis,76,True,32.51
AvemwRu,9,False,6.55
iYzKzOk,6,True,47.05
,95,False,65.75
sojazAc,6,True,14.8
zcNHfzX,65,True,34.67
ejDOTmd,32,True,26.6
SIHusar,39,True,6.59
,45,False,92.49
WEZCWQA,88,False,72.51
MnrOgYj,15,False,81.62
YCnouce,32,True,41.03
ykdGjRK,79,True,3.85
hZcfQia,91,True,65.02
ZIIxtTc,81,False,67.8
HJYGmot,44,True,42.49
BfnhoyJ,2,True,98.91
fquTTpL,23,False,97.48
hTOPzZj,25,False,38.8
SWaVDMp,51,,91.43
OxMtaix,84,False,18.48
adkHXto,97,True,35.15
DDqEPyS,69,False,95.37
tcmDvEa,5,False,99.85
Xdodmdf,89,True,93.63
zHimfRs,38,True,66.31
wRCAPXF,62,False,93.12
QOETYst,31,False,64.31
AEmHUgX,29,False,70.59
MeUxbas,78,False,5.76
,57,False,
QlYLmyN,78,True,6.69
dtxkSVO,80,False,44.38
SdLGSNJ,42,,96.21
aDnPDwj,45,True,87.91
TWEIbMG,23,True,2.16
cMYxTEi,11,False,90.93
XXokrIb,47,False,14.33
kovqdzt,28,True,
hvvHIcz,35,False,87.37
AOSrkZI,62,False,30.58
oGWibog,90,False,60.19
vBigLMN,78,False,
RZicfkB,84,True,15.59
vdLwlqU,99,False,8.48
fvrwuQH,90,True,71.32
yJyiYfu,47,False,70.24
GLZQZKJ,57,False,88.54
lvHNPiP,87,False,72.69
WfYoNdj,59,True,29.23
yiRNFjS,59,True,7.88
rdxAGtx,53,True,37.86
BYSspQi,90,False,76.07
mYOfwcQ,6,True,53.37
equJOmB,48,True,25.25
vZTUKNN,64,True,91.62
RsGHgBr,12,False,62.03
KGIuOEJ,98,False,77.89
cNILeUa,69,False,59.41
,,False,10.75
onNdpwK,13,True,73.58
jsEkCEN,9,True,75.54
zDhicpt,53,False,12.55
axbfdLy,40,False,48.86
hwTUxKe,76,True,13.47
LVhaFpE,12,False,28.22
WmGSbgH,57,False,
,53,True,9.3
CuIzepQ,51,True,93.45
FcNNXNt,27,False,33.33
frtUjIL,,True,20.66
BwZABxW,63,True,10.75
PFivRhL,37,False,73.24
yPWNLZW,13,False,87.06
dkjLDfT,22,True,19.34
hVpmPuk,54,False,71.39
aFvmnKJ,15,False,37.7
xZlSOsg,16,False,67.64
pHOOoWb,50,True,17.48
uwzXyKX,91,False,96.32
RLUBNrg,95,False,26.19
nNadRSc,31,False,20.32
MKKDzeb,2,False,59.66
voxAhbn,11,False,38.21
GDiEVdZ,83,False,80.84
qrnxoUc,31,False,14.93
biNVHZj,1,True,21.65
iqdhYcE,12,True,79.94
KWUZLGY,45,False,97.94
DuJSgWU,60,False,8.19
BVeJstp,,,72.44
GLmLMsB,62,True,83.76
LZSVvti,94,True,92.26
QIoPfEC,98,False,66.8
ChycOnS,52,False,
loWdsJe,43,True,77.26
detaZpZ,83,True,
tSeQGKM,72,False,71.23
saZEAeL,29,False,21.47
ETDUwsy,25,True,
BbDqWHx,86,False,75.86
GHKUjcG,27,False,78.59
AxQvBof,10,True,66.21
TPsTiPa,93,True,82.18
uhBtddu,27,False,20.54
BGvPXUd,70,True,20.46
ySlxYQy,58,False,77.64
MjHKOLq,26,False,65.79
YZVMIwh,46,False,25.57
naRkNnh,5,False,36.55
hwgDHAU,88,False,16.48
leQzrrb,76,False,11.68
IKKBuSc,73,False,75.6
yiRBSRI,11,True,12.12
CGfcoSb,1,False,87.85
wNpSrSf,35,False,66.59
KxkQjGv,12,True,68.37
MddAVup,5,False,36.15
RcoGoVb,86,True,89.82
zWjOxyZ,10,False,95.58
vUUwXSZ,24,False,4.26
afiUcjn,49,False,78.37
ldgYhPg,54,False,83.69
Aegkoec,34,True,73.34
nCHIlCS,97,,24.7
djjodhn,77,False,25.89
YaYpdRR,12,True,86.22
QUnjajg,79,True,38.09
fWolglr,72,False,5.35
ANdNSvx,20,False,74.71
qIlTpDe,7,False,35.79
INARrKv,,False,81.91
yLewyYM,50,True,57.34
IiXJcEO,86,True,19.91
CQPgCQG,39,False,36.32
GysRCEe,9,False,87.16
LeSNUOO,67,True,87.14
LuxADlw,20,,59.78
XkeohJF,90,,53.14
AhBJZQb,45,False,78.6
MmjxInV,34,False,16.07
GbpvGUq,25,False,98.99
GUECHYT,97,True,21.21
rZgxFiE,50,True,20.16
GscHKQc,89,False,30.56
NVedlbF,79,True,19.94
xIQPkaP,24,False,18.79
ZtuWwVO,44,False,92.06
dKJqHtw,68,True,95.55
XQkPqZd,25,False,21.75
dpDcaXG,,False,13.38
YQsdseg,40,True,69.04
bSVoUJa,14,True,11.72
pwNlHmG,43,True,
YqUPXvi,71,True,74.56
yJTStXm,56,True,
LtWyFNi,45,True,59.18
spIgCNb,100,False,14.58
gJeuLea,60,False,84.38
yeuLHQd,87,True,81.96
BAfIJYd,17,True,5.53
YQznMQh,32,True,47.4
AJzNgnq,98,True,43.49
saoyxye,15,False,
oJhIXqN,,True,67.15
SIODxVv,69,True,9.24
vjdoTcO,100,False,
UtyArZg,37,True,
pnVDkEZ,88,False,74.64
HVrdrTZ,56,True,2.52
xRXRRoc,41,True,66.8
gtSDkrs,,False,59.31
zJpsKnp,45,True,48.19
RfKFBqB,6,True,42.76
iGzxnaZ,16,True,3.41
bxKVnZA,4,True,93.85
OBMHzfo,17,False,13.45
ljgMeEi,26,True,58.22
PnkmJYp,45,False,52.04
SKMsRMg,55,False,8.24
XxNugEi,60,False,93.91
NfOQNwv,30,False,89.47
,48,True,86.93
bYeWJEw,9,False,
knfIssa,23,False,
kPJseoG,70,False,72.32
fNGspKd,52,True,
lMszVfv,79,False,42.37
,88,True,87.09
ehZSfSL,36,True,24.36
FZjbwcw,46,False,99.58
,80,True,30.51
sguMeEc,14,False,41.49
gAkjMWd,88,True,84.21
,24,True,15.24
NcMYUNj,55,False,27.18
NsaZGsO,59,False,57.0
YpmbRAp,17,False,
jAvufpz,13,True,14.01
xOaHvBo,66,True,83.38
eQfCUid,38,False,12.63
tPcZAmE,55,False,32.11
kMvfWJa,45,True,35.69
iHsqNYU,,True,31.45
PdSAdGf,81,False,12.16
BoAAMjG,,False,4.31
vVGmzwF,19,False,83.51
jNjMJPo,50,True,84.98
crXRCFG,47,True,59.14
pImFXWk,85,True,20.18
qBMyPFx,,False,70.6
JMvvoFN,12,False,64.24
,57,False,
ddYfgoC,24,True,98.84
,79,True,58.25
xwOZHlW,51,,20.25
,8,True,82.95
,76,False,39.12
MpiIdCR,96,True,1.22
xiojJWB,58,False,3.42
zfSgVnP,12,True,61.85
XmpOtLc,52,True,23.01
DbBDgxF,14,False,53.96
ZNSeoGY,8,True,83.1
jYMqlxz,60,False,44.13
yHpBZnn,59,False,7.73
znPYgAN,63,False,20.22
abDhSGK,30,True,25.06
lpvKUNH,21,True,42.1
LNAeKKZ,58,True,99.46
DOfBxuu,27,True,88.59
XfmuPoZ,14,True,91.31
OvvShWB,56,False,38.09
ywtdgjp,33,True,14.37
KocROvx,93,True,27.9
cJTfnhN,87,False,15.62
DxMrTcN,84,True,12.54
BUeLvRK,,True,63.36
mBSJqPX,6,,96.68
FUIoMQp,40,False,58.77
QnfNIfT,30,,44.89
kjDNksQ,65,True,36.18
YuhUAmc,52,False,76.58
HmTzgZm,59,True,33.0
mcBtzjy,100,False,71.71
rRNEIty,77,,87.01
FgupyUo,48,False,5.36
hWGwqER,,False,4.9
CmNnfwe,10,,91.15
VEaUeIw,88,,96.4
EPZztil,39,False,65.32
YvAHlyr,2,True,98.84
WhDTbJE,89,True,74.77
IBQWxUC,99,True,64.26
tGtZmQt,91,False,
,32,False,51.03
PDkrSIW,46,True,81.57
KhVkyHT,80,False,68.44
oUUPBfH,91,True,23.6
EPmkBjv,2,False,45.39
rNqxOWT,96,True,
IHrdPlw,4,True,38.19
eNzfARc,9,True,96.08
AXQMTJr,88,False,53.89
YtFuzDq,1,True,22.11
BBrseHa,67,True,20.83
gBoxsNf,51,True,34.68
PhaQMdV,44,True,54.54
xrKHTxI,,True,68.37
,43,True,81.28
xaySgPp,44,False,1.37
VeydKLS,22,True,56.39
,44,False,66.15
,1,False,28.02
ZiBrsGu,45,False,93.95
IhgnDsS,93,True,82.05
xcmZTpg,58,False,59.54
CnUTlyO,59,True,2.41
JjcIWsF,91,True,33.93
jMsDzPC,91,False,
aDtHtvR,19,False,94.03
MUWMrmN,66,True,48.21
iRImGEN,94,True,42.75
anBffwY,7,True,88.92
CrzKVLA,80,False,34.99
yMMYMoL,42,False,7.0
gzamnhi,77,False,15.65
xljthQL,23,False,25.71
bOHRMBv,4,False,88.26
zmJwmCz,32,True,53.64
vCdkLPj,43,True,81.17
DWNthgs,88,True,64.58
EeAnnaN,31,True,19.26
CyRrTcd,28,False,75.95
VktXsKC,86,False,51.82
,90,True,34.78
cZSRpxu,96,True,88.17
teLfdSC,74,False,17.63
yndUWjt,99,True,93.64
tTZDgUM,52,True,99.19
iGZXdRj,54,False,
QDeVtLl,56,True,71.5
PbJrFwS,15,True,43.72
MiRBDhT,68,False,48.85
cCnHUDt,10,False,16.33
XSaptAo,100,True,6.75
kLGqhLo,77,False,27.02
,8,True,98.45
XDeJwpS,5,True,66.87
ogwpeEP,37,False,32.61
iGOfzQD,61,True,94.33
DkoVQeX,39,False,62.51
,5,False,67.59
Zdyafhp,84,True,78.52
mWExlbg,27,False,5.99
BoawGxt,12,True,3.64
GuZlNdZ,82,False,59.19
UuAxvtz,26,,49.52
VEjFQzK,44,True,94.95
jPsOnLo,92,True,47.38
IYryicg,45,True,86.93
hVnRLgW,3,False,71.19
uvweTex,34,False,37.76
jPiqoyp,69,True,49.76
HmVsDOk,29,True,58.11
YrjOLbn,25,True,28.04
cCAUYLn,,True,51.75
QjiJREV,4,True,31.19
,44,False,36.52
psMxKgF,24,False,61.54
lbunRTe,54,False,71.17
mAGATAe,50,False,79.62
ZizdZIY,21,True,16.75
xHAoLEG,84,True,91.34
QHNOhqN,,False,22.63
FejiQZA,10,False,26.89
wzVLpAn,45,True,97.02
HEcSHLC,65,False,25.63
gsnRTrt,23,True,96.64
tEbFZls,72,,49.81
wndzwzW,88,True,55.93
NJvYcST,86,False,35.21
MruWuPp,,False,23.8
RlTRnBq,,True,83.59
cUFMBEh,98,True,65.74
cCzjNHh,57,False,4.77
saRXSOp,28,False,38.08
HGLkBNG,7,False,30.31
TaXPwXe,56,True,77.15
lOtfGxx,92,False,17.4
MkWnSDh,99,True,10.55
yohkPcE,9,True,66.01
ApCuTBn,95,False,19.97
eUGvkXB,87,True,90.9
XqiiNmO,75,True,1.27
FrvgLmq,,False,24.62
GNzsPfZ,55,False,93.98
WpzwCxt,87,True,18.65
ulCISBX,29,False,66.65
VZwlQIp,18,False,61.27
kFhHupd,72,False,74.84
iqkcNOO,63,True,
nlagXsb,56,False,3.16
jiYlTWk,5,True,84.58
kTcYgiZ,89,False,28.48
OdJcrhb,11,True,63.46
LVjQDuU,94,True,30.1
tWDDZhS,76,False,6.04
fEaxyMB,36,True,97.71
SHqWEuD,55,True,40.77
EwLoNpd,65,False,39.43
hcTgqMa,2,False,45.56
QsjTIYB,27,True,92.31
YNHGIAF,39,True,45.65
KeUMSuI,48,True,27.9
lECuXBW,30,True,26.34
fszXxzc,25,False,55.11
pShLZCA,78,True,49.89
GyUwESw,81,True,46.02
XKbGMee,58,False,69.02
krAvzrX,45,False,4.72
eBjjUId,59,True,29.95
nxhZbFZ,15,False,12.18
QoNMAjU,56,True,87.91
LwgPrHY,54,True,69.66
TRBIhWC,61,True,50.35
boYKsWF,85,False,6.09
ZWLRESv,62,False,67.65
dzMcIPX,54,True,14.34
hxzwoXa,9,False,35.87
zgsOyRh,98,False,75.76
gdhLUNJ,7,False,62.43
QiEIOHo,61,True,43.94
JIoGeKt,30,False,74.38
oZwsMUm,88,False,68.31
GARDUNd,77,True,96.1
fIeKmjz,44,False,53.67
RjteFjp,59,True,84.43
AmqrOWE,20,False,32.93
dpUcxFR,19,False,66.62
wwJqsTp,6,,36.62
jbGIFds,21,True,56.94
pnNMDZo,51,False,28.6
IcGwPQA,82,True,5.57
,16,True,82.47
wplgNUf,13,False,41.69
BKzeUtI,,True,75.01
iduHtnh,71,False,65.23
cyhPQuG,51,False,53.5
CJRkTqO,48,True,86.96
zTyNCbN,45,True,51.85
EaSIVYE,82,True,67.67
,1,False,14.42
ARkeMyL,58,False,83.73
OBPBxTi,18,False,37.05
LJiFJzM,97,False,
lnQvSyX,77,True,57.36
NsWShWA,79,True,52.19
,10,False,98.98
UwutyFp,58,False,40.14
EIGxCxA,64,True,98.37
,100,True,51.57
ULWoOyU,23,True,17.65
LHvuEea,38,False,83.96
WXMqsnE,61,False,92.68
sExXPAs,72,True,31.06
PotIhPq,6,False,18.26
WdmIoOq,,True,7.5
EDiCEIj,60,True,9.62
YEBOLpr,82,False,31.94
xJxyEWB,74,False,83.42
BkPNxoY,6,False,29.76
rGzyNTO,3,True,50.5
RQMelAw,67,True,63.36
nVoDWDc,33,False,89.52
UuFnVjU,67,False,78.89
hOmedfD,17,False,98.17
TmXpMTB,59,,37.25
hvhCjPa,66,False,24.78
ravhfIa,88,,84.56
ZHjswKi,50,True,25.32
QoEDKtm,25,False,83.95
IQYGgIT,76,False,26.13
kSFvaaG,95,False,58.56
AMYqJva,84,True,
LKMwWRp,81,True,90.43
bnXqqwb,56,True,
oNnsQcD,13,True,17.49
tjLXupn,77,True,70.2
neaPEDz,8,False,45.29
ULwKeGV,73,False,58.43
KSOYKqY,67,True,14.54
QyTWZWc,96,True,45.66
JNyPFwm,,True,38.62
cILPrpS,2,True,71.08
siOhkwE,54,True,76.9
IiGoJiL,49,False,94.61
igDTqUM,20,True,
MVtzGVc,16,False,40.32
gniqASk,21,True,84.76
CpdYwGc,38,True,25.55
ULaaKaL,82,False,81.89
AscEIok,67,True,13.45
KCrONdx,76,True,73.15
uKOuagG,89,False,71.12
dHLACig,44,True,
eVtSRZJ,59,,86.17
vHouxce,68,True,81.51
pwAPcgA,7,False,14.33
KwBDPIS,,True,18.59
,71,True,22.42
dWjtOcQ,90,False,18.76
JBeKRpI,27,True,59.23
qcglfop,32,True,1.93
OAvVMvz,6,True,16.72
AwOPDbN,23,False,43.6
AWGaAuZ,,True,20.44
gdzBmgK,16,True,97.68
flsUvJP,10,False,49.88
,95,True,37.68
ByojHuU,26,True,67.27
GQUXQaB,24,True,3.52
ExwJAeO,59,False,44.61
uFoVQtz,49,True,93.84
vbNuPUl,81,True,87.24
mFjPwEg,86,,51.29
fuIChQr,30,False,82.27
AaQbTay,86,True,65.59
WSrRhPY,73,True,90.49
udCGpGa,51,False,66.61
BoqPVhf,18,True,89.39
VFJHgdz,83,True,79.66
,33,,28.81
ZbPsery,7,False,79.13
mOGZHLe,84,True,7.85
mXLtlMg,88,True,23.57
XvazXim,71,True,37.72
MYghfWk,9,,26.87
NeEslVI,78,True,92.89
SsyjPVS,93,True,47.54
PKoncZl,,True,6.44
yUwHBYv,78,True,55.86
,61,True,61.64
EEewvRO,,True,51.27
mmTitrN,73,False,15.7
pJZgDNA,98,True,37.59
jQSTmYj,92,True,35.86
cGNKcRV,92,True,15.77
WlaVHKY,28,False,62.97
xCMWgpc,84,False,25.77
REPdcAv,72,True,
,55,False,13.66
ybVneGH,86,True,64.8
,14,False,17.27
jgrCDJE,20,True,10.98
akeBLLN,33,,52.95
xbvwhJg,99,True,61.0
YjMtGxl,86,False,14.77
bOUPGrB,48,False,38.15
VzKSiuW,19,False,38.06
AqbyzdO,66,False,37.68
yMhHmsM,43,True,76.25
FmHDbua,54,False,38.09
lnUXwuF,6,False,25.2
BFgWBEs,1,True,15.25
TzUBMLE,96,True,41.06
MZKguIL,52,True,96.09
jMfIdRU,67,True,
GkLKjpG,48,False,94.19
RQkUnrI,,False,82.82
SkQsHjm,79,False,71.04
daKiFZO,12,True,37.56
qpGyBdx,20,False,54.03
hzeLvRU,59,True,28.99
UqUTNOZ,14,False,3.21
AGCinby,96,False,8.82
HZJMthC,35,True,32.67
HZkpJuq,15,False,22.8
FCkvalQ,75,True,49.48
IBlljMU,67,False,54.08
JPjUViq,47,False,
hgWAamW,2,,87.7
mLTKRDf,53,False,61.55
HKiLwKq,24,True,75.93
,62,False,30.58
CTKGiMG,70,False,28.06
QvcRHZg,71,False,48.33
wDHPpYB,80,True,
JFHjdHK,15,True,36.35
PfZtkqo,51,False,28.71
PUdCfIa,81,False,16.61
mkndOsY,25,False,
HpNQSeM,55,True,86.53
jTjqnaL,96,True,94.42
FeOCbTd,45,True,3.65
XINvMRD,49,True,90.52
,33,False,38.58
WoKNcyP,58,False,24.02
rpOSbxH,31,False,12.31
oBPmGcG,7,False,25.53
,14,False,44.2
BfNRihs,96,True,64.93
ugaNcJL,51,True,2.2
bAXkbhr,16,True,50.01
GBGwjpV,67,False,
ulaiXpk,58,True,76.05
vhlbATX,57,True,31.54
lwbpHqX,73,True,35.68
nZpDKFt,7,False,80.03
dyTvNuD,60,False,39.53
YEkyDaI,71,True,6.86
JxNxNPx,95,False,8.8
jOXDIyQ,51,False,96.36
KWtdhFu,76,False,33.69
cEBVMYj,36,True,79.45
raBLriB,93,False,22.45
LnybstZ,,True,99.31
pzIJbHt,83,False,73.02
ZbulVoO,26,False,58.95
vLkChvX,94,True,31.79
loDgAeu,57,True,67.19
UoVcPjh,7,False,14.05
yUKoOgM,61,True,57.24
cVfeGSC,2,True,89.19
GlLKpia,58,False,93.36
dDcAVxp,29,False,60.24
,73,True,15.23
YamVpTf,3,False,45.76
eJXRPzZ,22,False,63.81
,46,False,6.13
ZeFOpjy,85,True,27.83
CnikWor,64,True,15.64
sarkODZ,58,True,98.09
tYWGyRT,39,True,70.05
FXsaYxm,76,False,18.35
NlXKmlF,36,True,65.15
SQngGMs,40,True,12.82
,62,True,8.14
EDIGsCG,44,False,31.67
mEqNafp,69,False,45.03
qDaUsod,65,False,79.01
XQPjvTM,72,True,77.65
akSlhDq,93,False,97.35
raChlWX,56,True,23.19
PoZZQUD,73,False,66.78
fpFSsqS,65,True,27.42
aTRzxzB,6,False,28.37
aBctZla,72,False,17.04
GFeeKla,82,True,92.86
CAOvLHf,36,False,45.67
XROZnjc,,False,
RPketBf,95,True,69.22
WGIMsJk,9,True,32.25
eZJTyxH,29,False,23.3
OPYcEZO,4,False,21.63
Hchnxrz,75,False,2.42
XQsEkhf,13,True,53.62
EBLDUBs,66,False,89.17
IbNHSqQ,77,True,1.83
eCCdziE,29,False,
qlbKOGr,4,False,99.4
iBHrwMV,13,True,5.53
gwBxXSj,41,False,90.37
pZFivFS,54,False,91.31
zaJgsoz,45,True,
byHiOeJ,64,False,72.64
dXlUUMk,89,False,3.42
zpPZdSi,,False,4.35
FJxiguP,18,False,89.4
KUwmDww,100,False,39.35
stNVdmb,98,True,63.38
ucEgyKw,71,True,8.45
TvfNpkw,21,False,21.43
BCsbVtA,21,False,
wGOCpzY,36,False,63.05
nlqcYiD,36,False,29.41
dXgKpFX,4,True,87.33
DgAyORE,46,True,24.49
,13,False,28.06
NYirDBB,98,True,57.16
ZOdHbRu,35,False,17.7
OKnajdI,14,True,98.61
ncjGnhH,52,False,85.81
FzchNIh,76,True,
FsEAPRV,83,False,70.35
msAKZEl,,True,48.4
LQLZHFJ,60,True,68.72
itlZgXi,57,True,20.87
mXRPQEF,,False,49.96
,71,False,52.34
NMXTtbJ,66,True,30.34
thxBkhb,98,False,85.81
UavxpJx,13,True,76.64
AhPiBVI,60,False,16.4
OMnmzwi,20,,43.22
